GeneLabel,EmpiricalSpearman,SA_CorrectedPval,FDRandSA_Corrected
ACVR2B,-0.3407923169267707,0.152,0.389543606557377
ACVRL1,-0.0571908763505402,0.791,0.8707015209125476
ACY3,-0.5319087635054022,0.011,0.24254301833568406
ACYP1,0.0351020408163265,0.854,0.911115948952433
ACYP2,0.3055462184873949,0.26,0.4766717485633869
ADA,-0.4714045618247298,0.003,0.22989705882352943
ADA2,0.2587755102040816,0.055,0.2941549777625727
ADAD2,0.2086434573829531,0.371,0.5623817511878212
ADAL,0.3018007202881153,0.245,0.463578431372549
ADAM10,0.1565906362545017,0.446,0.6218066529920628
ADAM11,0.3236974789915966,0.127,0.36523013245033115
ADAM15,0.3957262905162064,0.032,0.2706657922350472
ADAM17,-0.0426890756302521,0.745,0.8394540147037625
ADAM19,0.188859543817527,0.35,0.5441079952267303
ADAM20,0.6258343337334934,0.002,0.22989705882352943
ADAM20P1,0.3647058823529411,0.125,0.3634229124046866
ADAM22,0.4280912364945978,0.066,0.30507924305144885
ADAM23,0.2928691476590636,0.242,0.4617019770563827
ADAM28,-0.5572629051620648,0.013,0.2450862262038074
ADAM29,0.2689555822328931,0.026,0.26496610169491525
ADAM33,0.3132292917166867,0.069,0.30996465517241384
ADAM7,0.1695558223289316,0.179,0.4112738095238095
ADAM8,0.2966146458583433,0.091,0.33324033731553054
ADAM9,0.375078031212485,0.124,0.3630814759318224
ADAMTS1,-0.2525330132052821,0.138,0.37637020237264485
ADAMTS10,-0.1670588235294118,0.219,0.4417583225806452
ADAMTS13,0.4613205282112845,0.028,0.2673940134392181
ADAMTS14,-0.0280912364945978,0.865,0.9184639679413162
ADAMTS19,-0.3486674669867947,0.152,0.389543606557377
