GeneLabel,EmpiricalSpearman,SA_CorrectedPval,FDRandSA_Corrected
ACBD6,0.0166816681668166,0.946,0.9697569995410136
ACBD7,0.2694629462946294,0.042,0.12006363137685135
ACCS,0.3248844884488449,0.017,0.06452488468074775
ACD,-0.4155895589558955,0.0,0.0
ACE,-0.0869846984698469,0.691,0.8026072808320951
ACER2,-0.1096789678967896,0.203,0.35496051895761105
ACER3,-0.1797059705970596,0.385,0.5492872787004928
ACHE,-0.1517671767176717,0.635,0.7613182515337423
ACIN1,-0.1117551755175517,0.441,0.6002084095063985
ACKR1,-0.0605580558055805,0.838,0.9031636564180339
ACKR2,0.09003300330033,0.298,0.46132607188830577
ACKR3,0.5136513651365135,0.005,0.02768059490084986
ACKR4,0.0956855685568556,0.51,0.662182542978158
ACLY,-0.0902610261026102,0.422,0.5835439589598443
ACO1,-0.0535253525352535,0.643,0.7658004113658871
ACO2,0.2015241524152415,0.524,0.6738127981575918
ACOT11,0.249036903690369,0.128,0.2579801469640325
ACOT13,0.1584638463846384,0.649,0.7703641333232101
ACOT2,0.5266006600660066,0.003,0.019301234567901237
ACOT4,-0.1977317731773177,0.075,0.1783346007604563
ACOT7,-0.0322232223222322,0.885,0.9341766254810613
ACOT8,0.3586438643864386,0.289,0.45177742225777423
ACOT9,-0.0308430843084308,0.828,0.896216560509554
ACOX1,0.374017401740174,0.001,0.00843257820927724
ACOX2,0.4642424242424242,0.001,0.00843257820927724
ACOX3,0.652013201320132,0.001,0.00843257820927724
ACP1,0.5893189318931893,0.0,0.0
ACP2,-0.1988958895889588,0.115,0.23972133333333334
ACP5,0.2351875187518751,0.036,0.10836041586445898
ACP6,-0.1837383738373837,0.181,0.32793533433769845
ACPP,0.2037083708370837,0.073,0.17496274720220756
ACR,-0.3316771677167716,0.129,0.2592269922879178
ACRBP,0.2862286228622862,0.023,0.07964163898117387
ACSBG1,0.4514851485148514,0.0,0.0
ACSF2,0.4816921692169216,0.0,0.0
ACSF3,-0.3574197419741973,0.071,0.17158973566238983
ACSL1,0.0528052805280528,0.667,0.7839330927680049
ACSL3,-0.5645244524452445,0.0,0.0
